JLPT,Example Words,Onyomi,Word,Reading,Word Type,Example Sentence EN,breakdown,type,Lesson,Meaning,Kanji,Example Sentence JP,Kunyomi
N5,,,雨,あめ,Noun,It is raining today.,"{""vocabulary"": [{""word"": ""今日"", ""reading"": ""きょう"", ""meaning"": ""today"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""雨"", ""reading"": ""あめ"", ""meaning"": ""rain"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""が"", ""reading"": ""が"", ""meaning"": ""[Subject Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""降っています"", ""reading"": ""ふっています"", ""meaning"": ""is raining"", ""role"": ""Verb, present continuous"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes the current weather condition, specifically that it is raining at the present moment. It provides information about the weather for today."", ""steps"": [""**今日** - Refers to the time frame, meaning \""today.\"""", ""**は** - Marks \""今日\"" as the topic of the sentence."", ""**雨** - Indicates what is happening, which is \""rain.\"""", ""**が** - Marks \""雨\"" as the subject of the action."", ""**降っています** - The present continuous form of \""降る,\"" indicating that the action of raining is ongoing.""], ""sentence_pattern"": ""- [Time] + [は] + [Subject] + [が] + [Verb (present continuous)]\n- **Kanji**: 明日は雪が降っています。\n- **Hiragana**: あしたはゆきがふっています。\n- **English Translation**: It is snowing tomorrow."", ""sentence_pattern_kanji"": ""明日は雪が降っています。"", ""sentence_pattern_hiragana"": ""あしたはゆきがふっています。"", ""sentence_pattern_english"": ""It is snowing tomorrow."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which helps to focus on what the sentence is about. In this case, it highlights that the topic is \""today.\"""", ""common_mistake"": ""Beginners often confuse が and は. Use が to mark the subject of the action (the rain), while は is used to indicate the topic of the sentence (today)."", ""alternative_expression"": {""kanji"": ""今日は雨が降っている。"", ""hiragana"": ""きょうはあめがふっている。"", ""english"": ""It is raining today.""}, ""new_words_in_alternative"": [{""word"": ""降っている"", ""reading"": ""ふっている"", ""meaning"": ""is falling"", ""description"": ""Verb, present continuous""}]}}",Vocab,10,rain,,今日は雨が降っています。,
N5,,,コート,コート,Noun,I will wear my new coat today.,"{""vocabulary"": [{""word"": ""今日"", ""reading"": ""きょう"", ""meaning"": ""today"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""新しい"", ""reading"": ""あたらしい"", ""meaning"": ""new"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""コート"", ""reading"": ""こーと"", ""meaning"": ""coat"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""着て"", ""reading"": ""きて"", ""meaning"": ""wearing"", ""role"": ""Verb, te-form"", ""components"": [{""part"": ""着る"", ""reading"": ""きる"", ""meaning"": ""to wear"", ""contribution"": ""Verb""}, {""part"": ""行きます"", ""reading"": ""いきます"", ""meaning"": ""will go"", ""contribution"": ""Verb, polite form""}, {""part"": ""行く"", ""reading"": ""いく"", ""meaning"": ""to go"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence conveys the speaker's intention to wear a new coat on the current day. It combines the action of wearing with the future intention of going somewhere."", ""steps"": [""**今日** - Refers to the current day, marking the time of the action."", ""**は** - Marks “今日” as the topic of the sentence."", ""**新しい** - Describes the coat as being new."", ""**コート** - The object being worn."", ""**を** - Marks “コート” as the direct object of the verb."", ""**着て** - The te-form of “着る,” indicating the action of wearing."", ""**行きます** - The polite future form of “行く,” indicating the intention to go somewhere after wearing the coat.""], ""sentence_pattern"": ""- [Time] + [は] + [Adjective] + [Noun] + [を] + [Verb (te-form)] + [Verb (polite form)]\n- **Kanji**: 明日は新しい靴を履いて行きます。\n- **Hiragana**: あしたはあたらしいくつをはいていきます。\n- **English Translation**: I will wear my new shoes tomorrow."", ""sentence_pattern_kanji"": ""明日は新しい靴を履いて行きます。"", ""sentence_pattern_hiragana"": ""あしたはあたらしいくつをはいていきます。"", ""sentence_pattern_english"": ""I will wear my new shoes tomorrow."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that the te-form (着て) is used to connect actions, allowing you to express multiple actions in one sentence. Here, it connects the action of wearing with the action of going."", ""common_mistake"": ""Beginners often confuse the use of を and は. Remember that を marks the direct object of the verb (the coat being worn), while は marks the topic of the sentence (today)."", ""alternative_expression"": {""kanji"": ""今日は新しいコートを着ます。"", ""hiragana"": ""きょうはあたらしいこーとをきます。"", ""english"": ""I will wear my new coat today.""}, ""new_words_in_alternative"": [{""word"": ""着ます"", ""reading"": ""きます"", ""meaning"": ""will wear"", ""description"": ""Verb, polite form""}]}}",Vocab,10,コートは、外で着る服の一種です。また、テニスなどのスポーツをする場所を指すこともあります。,,今日は新しいコートを着て行きます。,
N5,小さい(ちいさい): small; 小学校(しょうがっこう): elementary school; 小学生(しょうがくせい): elementary student,しょう,,,,,,Kanji,10,small,小,,ちい
N5,,,丁度,ちょうど,Adverb (fukushi),I am just having lunch now.,"{""vocabulary"": [{""word"": ""今"", ""reading"": ""いま"", ""meaning"": ""now"", ""role"": ""Adverb"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""丁度"", ""reading"": ""ちょうど"", ""meaning"": ""just"", ""role"": ""Adverb"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""お昼ご飯"", ""reading"": ""おひるごはん"", ""meaning"": ""lunch"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""食べています"", ""reading"": ""たべています"", ""meaning"": ""am eating"", ""role"": ""Verb, present continuous"", ""components"": [{""part"": ""食べる"", ""reading"": ""たべる"", ""meaning"": ""to eat"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes the speaker's current activity of eating lunch. It emphasizes that this action is happening at the present moment."", ""steps"": [""**今** - Indicates the current time, meaning “now.”"", ""**丁度** - Adds emphasis, meaning “just” or “exactly.”"", ""**お昼ご飯** - Refers to the meal being eaten, specifically “lunch.”"", ""**を** - Marks “お昼ご飯” as the object of the verb."", ""**食べています** - The present continuous form of “食べる,” indicating that the action of eating is currently taking place.""], ""sentence_pattern"": ""- [Time] + [Adverb] + [Object] + [を] + [Verb (present continuous)]\n- **Kanji**: 彼は今、宿題をしています。\n- **Hiragana**: かれはいま、しゅくだいをしています。\n- **English Translation**: He is doing homework now."", ""sentence_pattern_kanji"": ""彼は今、宿題をしています。"", ""sentence_pattern_hiragana"": ""かれはいま、しゅくだいをしています。"", ""sentence_pattern_english"": ""He is doing homework now."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that the present continuous form (食べています) is used to describe actions happening right now. Pairing it with time indicators like 今 helps clarify when the action is taking place."", ""common_mistake"": ""Beginners often confuse the use of を and は. In this context, を is used to mark the direct object of the verb (the meal being eaten), while は would indicate the topic of the sentence."", ""alternative_expression"": {""kanji"": ""今、ちょうど昼食を食べています。"", ""hiragana"": ""いま、ちょうどちゅうしょくをたべています。"", ""english"": ""I am just having lunch now.""}, ""new_words_in_alternative"": [{""word"": ""昼食"", ""reading"": ""ちゅうしょく"", ""meaning"": ""lunch"", ""description"": ""Noun""}]}}",Vocab,10,"just, right, exactly",,今、丁度お昼ご飯を食べています。,
N5,,,寒い,さむい,I-adjective (keiyoushi),It is cold today.,"{""vocabulary"": [{""word"": ""今日"", ""reading"": ""きょう"", ""meaning"": ""today"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""寒い"", ""reading"": ""さむい"", ""meaning"": ""cold"", ""role"": ""Adjective, i-adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes the weather condition of being cold on the current day. It is a straightforward statement about the temperature."", ""steps"": [""**今日** - Refers to the current day, marking the time reference."", ""**は** - Marks “今日” as the topic of the sentence."", ""**寒い** - An i-adjective that describes the state of being cold."", ""**です** - A polite ending particle that functions as the copula, linking the subject to the predicate.""], ""sentence_pattern"": ""- [Topic] + [は] + [Adjective] + [です]\n- **Kanji**: 明日は暑いです。\n- **Hiragana**: あしたはあついです。\n- **English Translation**: It will be hot tomorrow."", ""sentence_pattern_kanji"": ""明日は暑いです。"", ""sentence_pattern_hiragana"": ""あしたはあついです。"", ""sentence_pattern_english"": ""It will be hot tomorrow."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which is often the subject, but not always. It helps to focus on what the sentence is about."", ""common_mistake"": ""Beginners might confuse the use of です with other forms of the verb “to be.” In Japanese, です is used for polite statements, while other forms may be used in casual speech."", ""alternative_expression"": {""kanji"": ""今日は冷たいです。"", ""hiragana"": ""きょうはつめたいです。"", ""english"": ""It is chilly today.""}, ""new_words_in_alternative"": [{""word"": ""冷たい"", ""reading"": ""つめたい"", ""meaning"": ""chilly"", ""description"": ""Adjective, i-adjective""}]}}",Vocab,10,cold (in reference to weather),,今日は寒いです。,
N5,,,薄い,うすい,I-adjective (keiyoushi),This book is thin.,"{""vocabulary"": [{""word"": ""この"", ""reading"": ""この"", ""meaning"": ""this"", ""role"": ""Demonstrative adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""本"", ""reading"": ""ほん"", ""meaning"": ""book"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""薄い"", ""reading"": ""うすい"", ""meaning"": ""thin"", ""role"": ""Adjective, i-adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes a specific book, indicating its physical characteristic of being thin. It presents a simple statement about the book's quality."", ""steps"": [""**この** - Specifies which book is being referred to, indicating proximity (this book)."", ""**本** - The subject of the sentence, which is the book."", ""**は** - Marks “本” as the topic of the sentence."", ""**薄い** - Describes the quality of the book, indicating that it is thin."", ""**です** - A polite ending particle that confirms the statement.""], ""sentence_pattern"": ""- [Demonstrative] + [Noun] + [は] + [Adjective] + [です]\n- **Kanji**: そのペンは青いです。\n- **Hiragana**: そのぺんはあおいです。\n- **English Translation**: That pen is blue."", ""sentence_pattern_kanji"": ""そのペンは青いです。"", ""sentence_pattern_hiragana"": ""そのぺんはあおいです。"", ""sentence_pattern_english"": ""That pen is blue."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which helps to focus on what you are describing. In this case, it is the book that is being described as thin."", ""common_mistake"": ""Beginners often confuse です with other forms of the verb \""to be.\"" Remember that です is used in polite contexts and is often used at the end of sentences."", ""alternative_expression"": {""kanji"": ""この本は細いです。"", ""hiragana"": ""このほんはほそいです。"", ""english"": ""This book is slender.""}, ""new_words_in_alternative"": [{""word"": ""細い"", ""reading"": ""ほそい"", ""meaning"": ""slender"", ""description"": ""Adjective, i-adjective""}]}}",Vocab,10,"thin, weak",,この本は薄いです。,
N5,,,物,もの,Noun,This is my thing.,"{""vocabulary"": [{""word"": ""これ"", ""reading"": ""これ"", ""meaning"": ""this"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I / my"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""の"", ""reading"": ""の"", ""meaning"": ""[Possessive Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""物"", ""reading"": ""もの"", ""meaning"": ""thing"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence indicates that the speaker is identifying an object as belonging to them. It emphasizes possession and provides a clear statement about the object in question."", ""steps"": [""**これ** - Refers to the object that is close to the speaker, meaning “this.”"", ""**は** - Marks “これ” as the topic of the sentence."", ""**私** - Refers to the speaker, indicating possession."", ""**の** - Connects “私” to “物,” indicating that the thing belongs to the speaker."", ""**物** - Refers to an object or thing."", ""**です** - A polite ending particle that functions as the verb “is.”""], ""sentence_pattern"": ""- [Topic] + [は] + [Possessor] + [の] + [Noun] + [です]\n- **Kanji**: これは私の本です。\n- **Hiragana**: これはわたしのほんです。\n- **English Translation**: This is my book."", ""sentence_pattern_kanji"": ""これは私の本です。"", ""sentence_pattern_hiragana"": ""これはわたしのほんです。"", ""sentence_pattern_english"": ""This is my book."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that の is used to indicate possession, similar to the English “'s” (as in “my” or “John's”). This structure helps clarify ownership in Japanese."", ""common_mistake"": ""Beginners often confuse the use of は and が. In this context, は is used to mark the topic of the sentence (the thing being identified), while が is typically used for the subject of a sentence."", ""alternative_expression"": {""kanji"": ""これは私のものです。"", ""hiragana"": ""これはわたしのものです。"", ""english"": ""This is mine.""}, ""new_words_in_alternative"": [{""word"": ""もの"", ""reading"": ""もの"", ""meaning"": ""thing"", ""description"": ""Noun""}]}}",Vocab,10,thing (concrete object),,これは私の物です。,
N5,電車(でんしゃ): train; 電気(でんき): electricity; 電話(でんわ): telephone,でん,,,,,,Kanji,10,electricity,電,,でん
N5,,,女,おんな,Noun,That woman is a teacher.,"{""vocabulary"": [{""word"": ""あの"", ""reading"": ""あの"", ""meaning"": ""that"", ""role"": ""Demonstrative adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""女の人"", ""reading"": ""おんなのひと"", ""meaning"": ""woman"", ""role"": ""Noun"", ""components"": [{""part"": ""女"", ""reading"": ""おんな"", ""meaning"": ""woman"", ""contribution"": ""Noun""}, {""part"": ""の"", ""reading"": ""の"", ""meaning"": ""[Possessive/Attributive particle]"", ""contribution"": ""Particle""}, {""part"": ""人"", ""reading"": ""ひと"", ""meaning"": ""person"", ""contribution"": ""Noun""}], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""先生"", ""reading"": ""せんせい"", ""meaning"": ""teacher"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence identifies a specific woman as a teacher. It provides information about her role or profession in a straightforward manner."", ""steps"": [""**あの女の人** - Refers to “that woman,” marking her as the topic of the sentence."", ""**は** - Marks “あの女の人” as the topic of the sentence."", ""**先生** - Indicates the profession of the woman."", ""**です** - A polite way to state that the subject is a teacher.""], ""sentence_pattern"": ""- [Topic] + [は] + [Noun] + [です]\n- **Kanji**: 彼は学生です。\n- **Hiragana**: かれはがくせいです。\n- **English Translation**: He is a student."", ""sentence_pattern_kanji"": ""彼は学生です。"", ""sentence_pattern_hiragana"": ""かれはがくせいです。"", ""sentence_pattern_english"": ""He is a student."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which helps to focus on what the sentence is about. In this case, it emphasizes that we are talking about “that woman.”"", ""common_mistake"": ""Beginners often confuse は with が. While は indicates the topic, が is used to mark the subject in a sentence. In this case, we use は because we are introducing the topic."", ""alternative_expression"": {""kanji"": ""あの人は女の先生です。"", ""hiragana"": ""あのひとはおんなのせんせいです。"", ""english"": ""That person is a female teacher.""}, ""new_words_in_alternative"": [{""word"": ""人"", ""reading"": ""ひと"", ""meaning"": ""person"", ""description"": ""Noun""}, {""word"": ""女の"", ""reading"": ""おんなの"", ""meaning"": ""female"", ""description"": ""Adjective""}]}}",Vocab,10,"woman, female",,あの女の人は先生です。,
N5,,,汚い,きたない,I-adjective (keiyoushi),This room is dirty.,"{""vocabulary"": [{""word"": ""この"", ""reading"": ""この"", ""meaning"": ""this"", ""role"": ""Demonstrative adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""部屋"", ""reading"": ""へや"", ""meaning"": ""room"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""汚い"", ""reading"": ""きたない"", ""meaning"": ""dirty"", ""role"": ""Adjective, i-adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes the state of a specific room, indicating that it is not clean. It provides a straightforward observation about the room's condition."", ""steps"": [""**この** - Specifies which room is being referred to, indicating proximity (this room)."", ""**部屋** - The noun that is the subject of the sentence, meaning \""room.\"""", ""**は** - Marks “部屋” as the topic of the sentence."", ""**汚い** - An i-adjective that describes the state of the room, meaning \""dirty.\"""", ""**です** - A polite ending that functions as the copula, linking the subject to its description.""], ""sentence_pattern"": ""- [Demonstrative] + [Noun] + [は] + [Adjective] + [です]\n- **Kanji**: その部屋はきれいです。\n- **Hiragana**: そのへやはきれいです。\n- **English Translation**: That room is clean."", ""sentence_pattern_kanji"": ""その部屋はきれいです。"", ""sentence_pattern_hiragana"": ""そのへやはきれいです。"", ""sentence_pattern_english"": ""That room is clean."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which helps to identify what the sentence is about. In this case, it emphasizes that the focus is on \""this room.\"""", ""common_mistake"": ""Beginners often confuse the use of です with other forms of the verb \""to be.\"" In Japanese, です is used for politeness, and it is not always necessary in casual speech."", ""alternative_expression"": {""kanji"": ""この部屋はきたない。"", ""hiragana"": ""このへやはきたない。"", ""english"": ""This room is dirty.""}, ""new_words_in_alternative"": [{""word"": ""きたない"", ""reading"": ""汚い"", ""meaning"": ""dirty"", ""description"": ""Adjective, i-adjective""}]}}",Vocab,10,"dirty, unclean, filthy",,この部屋は汚いです。,
N5,,,美味しい,おいしい,I-adjective (keiyoushi),This cake is delicious.,"{""vocabulary"": [{""word"": ""この"", ""reading"": ""この"", ""meaning"": ""this"", ""role"": ""Demonstrative adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""ケーキ"", ""reading"": ""けーき"", ""meaning"": ""cake"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""美味しい"", ""reading"": ""おいしい"", ""meaning"": ""delicious"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes a specific cake, stating that it is delicious. It conveys the speaker's opinion about the cake's taste."", ""steps"": [""**この** - Specifies which cake is being referred to, indicating it is close to the speaker."", ""**ケーキ** - The subject of the sentence, which is the cake being discussed."", ""**は** - Marks “ケーキ” as the topic of the sentence."", ""**美味しい** - An adjective describing the cake, indicating its quality."", ""**です** - A polite ending particle that functions as the copula, linking the subject to the adjective.""], ""sentence_pattern"": ""- [Demonstrative] + [Noun] + [は] + [Adjective] + [です]\n- **Kanji**: そのケーキは甘いです。\n- **Hiragana**: そのけーきはあまいです。\n- **English Translation**: That cake is sweet."", ""sentence_pattern_kanji"": ""そのケーキは甘いです。"", ""sentence_pattern_hiragana"": ""そのけーきはあまいです。"", ""sentence_pattern_english"": ""That cake is sweet."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which helps to clarify what the sentence is about. In this case, it emphasizes that the cake is the focus of the statement."", ""common_mistake"": ""Beginners sometimes confuse これ (this) and この (this [modifier]). Remember that この is used to modify nouns, while これ stands alone as a pronoun."", ""alternative_expression"": {""kanji"": ""このケーキはとても美味しいです。"", ""hiragana"": ""このけーきはとてもおいしいです。"", ""english"": ""This cake is very delicious.""}, ""new_words_in_alternative"": [{""word"": ""とても"", ""reading"": ""とても"", ""meaning"": ""very"", ""description"": ""Adverb""}]}}",Vocab,10,"delicious, tasty",,このケーキは美味しいです。,
N5,,,フィルム,フィルム,Noun,I bought a film.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""フィルム"", ""reading"": ""フィルム"", ""meaning"": ""film"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""買いました"", ""reading"": ""かいました"", ""meaning"": ""bought"", ""role"": ""Verb, past tense"", ""components"": [{""part"": ""買う"", ""reading"": ""かう"", ""meaning"": ""to buy"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence indicates that the speaker has completed the action of buying a film. It is a straightforward statement about a past action."", ""steps"": [""**私** - Refers to the speaker, “I.”"", ""**は** - Marks “私” as the topic of the sentence."", ""**フィルム** - Indicates the object that was bought, which is “film.”"", ""**を** - Marks “フィルム” as the direct object of the verb."", ""**買いました** - The past tense of “買う,” indicating that the action of buying has been completed.""], ""sentence_pattern"": ""- [Topic] + [は] + [Object] + [を] + [Verb (past tense)]\n- **Kanji**: 彼は本を読みました。\n- **Hiragana**: かれはほんをよみました。\n- **English Translation**: He read a book."", ""sentence_pattern_kanji"": ""彼は本を読みました。"", ""sentence_pattern_hiragana"": ""かれはほんをよみました。"", ""sentence_pattern_english"": ""He read a book."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, while を marks the direct object of the verb. This helps clarify who is doing the action and what is being acted upon."", ""common_mistake"": ""Beginners often confuse the use of を and は. Make sure to use を for the object of the verb, as in this case with “フィルム.”"", ""alternative_expression"": {""kanji"": ""私は映画を買いました。"", ""hiragana"": ""わたしはえいがをかいました。"", ""english"": ""I bought a movie.""}, ""new_words_in_alternative"": [{""word"": ""映画"", ""reading"": ""えいが"", ""meaning"": ""movie"", ""description"": ""Noun""}]}}",Vocab,10,フィルムは写真を撮るためのロールです。,,私はフィルムを買いました。,
N5,,,茶色,ちゃいろ,Noun,My favorite color is brown.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""の"", ""reading"": ""の"", ""meaning"": ""[Possessive particle]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""好きな"", ""reading"": ""すきな"", ""meaning"": ""favorite"", ""role"": ""Adjective, noun-modifying form"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""色"", ""reading"": ""いろ"", ""meaning"": ""color"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""茶色"", ""reading"": ""ちゃいろ"", ""meaning"": ""brown"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""[Copula]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses the speaker's personal preference regarding colors, specifically stating that brown is their favorite. It is a simple declarative sentence that conveys a personal opinion."", ""steps"": [""**私** - Refers to the speaker, indicating who has the favorite color."", ""**の** - Indicates possession, linking “私” (I) with “好きな色” (favorite color)."", ""**好きな** - The noun-modifying form of the adjective “好き” (to like), meaning “favorite.”"", ""**色** - The noun that specifies what is being discussed (color)."", ""**は** - Marks “色” as the topic of the sentence."", ""**茶色** - Specifies the color being referred to (brown)."", ""**です** - A polite ending particle that functions as the copula, linking the subject to the predicate.""], ""sentence_pattern"": ""- [Subject] + [の] + [Adjective (noun-modifying)] + [Noun] + [は] + [Noun] + [です]\n- **Kanji**: 彼の好きな食べ物は寿司です。\n- **Hiragana**: かれのすきなたべものはすしです。\n- **English Translation**: His favorite food is sushi."", ""sentence_pattern_kanji"": ""彼の好きな食べ物は寿司です。"", ""sentence_pattern_hiragana"": ""かれのすきなたべものはすしです。"", ""sentence_pattern_english"": ""His favorite food is sushi."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that the structure “の好きな” is used to indicate a favorite or preferred item, linking the subject to their preference. It’s a common way to express likes in Japanese."", ""common_mistake"": ""Beginners might confuse the use of の with other particles. Remember that の specifically indicates possession or a descriptive relationship, as in “my favorite color.”"", ""alternative_expression"": {""kanji"": ""私は茶色が好きです。"", ""hiragana"": ""わたしはちゃいろがすきです。"", ""english"": ""I like brown.""}, ""new_words_in_alternative"": [{""word"": ""が"", ""reading"": ""が"", ""meaning"": ""[Subject Marker]"", ""description"": ""Particle""}]}}",Vocab,10,brown,,私の好きな色は茶色です。,
