JLPT,Example Words,Onyomi,Word,Reading,Word Type,Example Sentence EN,breakdown,type,Lesson,Meaning,Kanji,Example Sentence JP,Kunyomi
N5,,,葉書,はがき,Noun,I wrote a postcard to my friend.,"{""vocabulary"": [{""word"": ""友達"", ""reading"": ""ともだち"", ""meaning"": ""friend"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""に"", ""reading"": ""に"", ""meaning"": ""[Direction/Target Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""葉書"", ""reading"": ""はがき"", ""meaning"": ""postcard"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を書きました"", ""reading"": ""をかきました"", ""meaning"": ""wrote"", ""role"": ""Verb, past tense"", ""components"": [{""part"": ""書く"", ""reading"": ""かく"", ""meaning"": ""to write"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes an action where the speaker has completed the task of writing a postcard addressed to a friend. It conveys a simple past action."", ""steps"": [""**友達** - Refers to the subject of the action, the friend to whom the postcard is written."", ""**に** - Indicates the target or direction of the action, meaning “to.”"", ""**葉書** - Specifies the object of the action, which is the postcard."", ""**を** - Marks “葉書” as the direct object of the verb."", ""**書きました** - The past tense of “書く,” indicating that the action of writing has been completed.""], ""sentence_pattern"": ""- [Subject] + [に] + [Object] + [を] + [Verb (past tense)]\n- **Kanji**: 彼は手紙を書きました。\n- **Hiragana**: かれはてがみをかきました。\n- **English Translation**: He wrote a letter."", ""sentence_pattern_kanji"": ""彼は手紙を書きました。"", ""sentence_pattern_hiragana"": ""かれはてがみをかきました。"", ""sentence_pattern_english"": ""He wrote a letter."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that に indicates the target of the action, while を marks the direct object. This helps clarify who is receiving the action and what is being acted upon."", ""common_mistake"": ""Beginners often confuse に and へ. Use に when indicating the target of an action (like writing to someone) and へ for direction (like going to a place)."", ""alternative_expression"": {""kanji"": ""友達に手紙を書きました。"", ""hiragana"": ""ともだちにてがみをかきました。"", ""english"": ""I wrote a letter to my friend.""}, ""new_words_in_alternative"": [{""word"": ""手紙"", ""reading"": ""てがみ"", ""meaning"": ""letter"", ""description"": ""Noun""}]}}",Vocab,5,postcard,,友達に葉書を書きました。,
N5,,,たて,たて,Noun,This tree has a great height.,"{""vocabulary"": [{""word"": ""この"", ""reading"": ""この"", ""meaning"": ""this"", ""role"": ""Demonstrative adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""木"", ""reading"": ""き"", ""meaning"": ""tree"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""たて"", ""reading"": ""たて"", ""meaning"": ""height"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""が"", ""reading"": ""が"", ""meaning"": ""[Subject Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": "" **高い (たかい)**: “high” or “tall” - [Adjective]""}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""[Polite ending particle]"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes a specific tree and emphasizes its height. It indicates that the tree is notable for being tall, providing a clear observation about its characteristics."", ""steps"": [""**この** - Specifies which tree is being referred to, indicating proximity (this tree)."", ""**木** - The subject of the sentence, which is the tree."", ""**は** - Marks “木” as the topic of the sentence."", ""**たて** - Refers to the height of the tree."", ""**が** - Marks “たて” as the subject of the description."", ""**高い** - Describes the height of the tree, indicating that it is tall."", ""**です** - A polite ending that gives the sentence a formal tone.""], ""sentence_pattern"": ""- [Demonstrative] + [Noun] + [は] + [Noun (subject)] + [が] + [Adjective] + [です]\n- **Kanji**: この木はたてが高いです。\n- **Hiragana**: このきはたてがたかいです。\n- **English Translation**: This tree has a great height."", ""sentence_pattern_kanji"": ""この木はたてが高いです。"", ""sentence_pattern_hiragana"": ""このきはたてがたかいです。"", ""sentence_pattern_english"": ""This tree has a great height."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, while が marks the subject of the description. This helps clarify what is being discussed and what is being described."", ""common_mistake"": ""Beginners might confuse the use of は and が. In this context, は is used to indicate the topic (the tree), while が is used to specify the subject of the height (たて)."", ""alternative_expression"": {""kanji"": ""この木は背が高いです。"", ""hiragana"": ""このきはせがたかいです。"", ""english"": ""This tree is tall.""}, ""new_words_in_alternative"": [{""word"": ""背"", ""reading"": ""せ"", ""meaning"": ""height"", ""description"": ""Noun""}]}}",Vocab,5,"length, height",,この木はたてが高いです。,
N5,,,冷たい,つめたい,I-adjective (keiyoushi),This water is cold.,"{""vocabulary"": [{""word"": ""この"", ""reading"": ""この"", ""meaning"": ""this"", ""role"": ""Demonstrative adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""水"", ""reading"": ""みず"", ""meaning"": ""water"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""冷たい"", ""reading"": ""つめたい"", ""meaning"": ""cold"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes the state of water, indicating that it is cold. It presents a simple observation about the temperature of the water."", ""steps"": [""**この** - Specifies the noun that follows, indicating proximity (this water)."", ""**水** - The subject of the sentence, referring to water."", ""**は** - Marks “水” as the topic of the sentence."", ""**冷たい** - Describes the state of the water, indicating that it is cold."", ""**です** - A polite ending that functions as the copula, linking the subject to the adjective.""], ""sentence_pattern"": ""- [Demonstrative] + [Noun] + [は] + [Adjective] + [です]\n- **Kanji**: その水は温かいです。\n- **Hiragana**: そのみずはあたたかいです。\n- **English Translation**: That water is warm."", ""sentence_pattern_kanji"": ""その水は温かいです。"", ""sentence_pattern_hiragana"": ""そのみずはあたたかいです。"", ""sentence_pattern_english"": ""That water is warm."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which is what the sentence is about. In this case, it is about \""this water.\"""", ""common_mistake"": ""Beginners often confuse です with other verbs. Remember that です is used to link the subject with a description or state, similar to \""is\"" in English."", ""alternative_expression"": {""kanji"": ""この水は冷たい。"", ""hiragana"": ""このみずはつめたい。"", ""english"": ""This water is cold. (without the polite ending)""}, ""new_words_in_alternative"": [{""word"": ""冷たい"", ""reading"": ""つめたい"", ""meaning"": ""cold"", ""description"": ""Adjective""}]}}",Vocab,5,"cold (to the touch, such as objects or weather)",,この水は冷たいです。,
N5,,,写真,しゃしん,Noun,I took a picture of my friend.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""友達"", ""reading"": ""ともだち"", ""meaning"": ""friend"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""の"", ""reading"": ""の"", ""meaning"": ""[Possessive Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""写真"", ""reading"": ""しゃしん"", ""meaning"": ""picture"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""撮りました"", ""reading"": ""とりました"", ""meaning"": ""took"", ""role"": ""Verb, past tense"", ""components"": [{""part"": ""撮る"", ""reading"": ""とる"", ""meaning"": ""to take"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes an action where the speaker has taken a picture of their friend. It conveys a completed action in a polite manner."", ""steps"": [""**私** - Refers to the speaker, marking them as the subject of the sentence."", ""**は** - Marks “私” as the topic of the sentence."", ""**友達** - Refers to the friend of the speaker."", ""**の** - Indicates possession, linking “友達” to “写真,” meaning “of my friend.”"", ""**写真** - The object of the action, meaning “picture.”"", ""**を** - Marks “写真” as the direct object of the verb."", ""**撮りました** - The past tense of “撮る,” indicating that the action of taking a picture has been completed.""], ""sentence_pattern"": ""- [Subject] + [は] + [Possessor] + [の] + [Object] + [を] + [Verb (past tense)]\n- **Kanji**: 彼は猫の写真を撮った。\n- **Hiragana**: かれはねこのしゃしんをとった。\n- **English Translation**: He took a picture of the cat."", ""sentence_pattern_kanji"": ""彼は猫の写真を撮った。"", ""sentence_pattern_hiragana"": ""かれはねこのしゃしんをとった。"", ""sentence_pattern_english"": ""He took a picture of the cat."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that the particle は marks the topic of the sentence, while を marks the direct object of the verb. This helps clarify who is doing the action and what is being acted upon."", ""common_mistake"": ""Beginners often confuse の and が. In this context, の is used to indicate possession (the picture of the friend), while が is typically used to mark the subject of a sentence."", ""alternative_expression"": {""kanji"": ""私は友達の写真を撮影しました。"", ""hiragana"": ""わたしはともだちのしゃしんをさつえいしました。"", ""english"": ""I photographed my friend’s picture.""}, ""new_words_in_alternative"": [{""word"": ""撮影"", ""reading"": ""さつえい"", ""meaning"": ""photographing"", ""description"": ""Noun/Verb""}]}}",Vocab,5,a picture; a photograph,,私は友達の写真を撮りました。,
N5,,,果物,くだもの,Noun,I eat fruit every day.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""毎日"", ""reading"": ""まいにち"", ""meaning"": ""every day"", ""role"": ""Adverbial phrase"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""果物"", ""reading"": ""くだもの"", ""meaning"": ""fruit"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""食べます"", ""reading"": ""たべます"", ""meaning"": ""eat"", ""role"": ""Verb, polite form"", ""components"": [{""part"": ""食べる"", ""reading"": ""たべる"", ""meaning"": ""to eat"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes a habitual action where the speaker regularly consumes fruit each day. It emphasizes the routine nature of the action."", ""steps"": [""**私** - Refers to the speaker, marking them as the topic of the sentence."", ""**は** - Marks “私” as the topic."", ""**毎日** - Indicates the frequency of the action, meaning “every day.”"", ""**果物** - Specifies what is being eaten, which is “fruit.”"", ""**を** - Marks “果物” as the direct object of the verb."", ""**食べます** - The polite form of the verb “食べる,” indicating the action of eating in a respectful manner.""], ""sentence_pattern"": ""- [Topic] + [は] + [Frequency] + [Object] + [を] + [Verb (polite form)]\n- **Kanji**: 彼は毎朝コーヒーを飲みます。\n- **Hiragana**: かれはまいあさこーひーをのみます。\n- **English Translation**: He drinks coffee every morning."", ""sentence_pattern_kanji"": ""彼は毎朝コーヒーを飲みます。"", ""sentence_pattern_hiragana"": ""かれはまいあさこーひーをのみます。"", ""sentence_pattern_english"": ""He drinks coffee every morning."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which helps to clarify what the sentence is about. In this case, it’s about what the speaker does every day."", ""common_mistake"": ""Beginners often confuse を with は. Remember that を is used to mark the direct object of the verb (what is being eaten), while は marks the topic of the sentence."", ""alternative_expression"": {""kanji"": ""私は毎日フルーツを食べます。"", ""hiragana"": ""わたしはまいにちふるーつをたべます。"", ""english"": ""I eat fruits every day.""}, ""new_words_in_alternative"": [{""word"": ""フルーツ"", ""reading"": ""ふるーつ"", ""meaning"": ""fruits"", ""description"": ""Noun""}]}}",Vocab,5,fruit,,私は毎日果物を食べます。,
N5,,,橋,はし,Noun,That bridge is very big.,"{""vocabulary"": [{""word"": ""あの"", ""reading"": ""あの"", ""meaning"": ""that"", ""role"": ""Demonstrative adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""橋"", ""reading"": ""はし"", ""meaning"": ""bridge"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""とても"", ""reading"": ""とても"", ""meaning"": ""very"", ""role"": ""Adverb"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""大きい"", ""reading"": ""おおきい"", ""meaning"": ""big"", ""role"": ""Adjective, i-adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes a specific bridge, indicating its size. It emphasizes that the bridge is notably large, using the demonstrative to specify which bridge is being referred to."", ""steps"": [""**あの** - Indicates that the bridge is a specific one that is not close to the speaker but is known to both the speaker and listener."", ""**橋** - The subject of the sentence, referring to the bridge."", ""**は** - Marks “橋” as the topic of the sentence."", ""**とても** - Modifies the adjective to indicate a high degree of size."", ""**大きい** - Describes the size of the bridge."", ""**です** - A polite ending that functions as the verb “is,” affirming the statement.""], ""sentence_pattern"": ""- [Demonstrative] + [Noun] + [は] + [Adverb] + [Adjective] + [です]\n- **Kanji**: あの犬はとてもかわいいです。\n- **Hiragana**: あのいぬはとてもかわいいです。\n- **English Translation**: That dog is very cute."", ""sentence_pattern_kanji"": ""あの犬はとてもかわいいです。"", ""sentence_pattern_hiragana"": ""あのいぬはとてもかわいいです。"", ""sentence_pattern_english"": ""That dog is very cute."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that あの is used for something that is not near the speaker but is known to both the speaker and listener. It helps to clarify which object you are talking about."", ""common_mistake"": ""Beginners often confuse the use of は and が. In this context, は is used to mark the topic (the bridge), while が is typically used for the subject of a sentence."", ""alternative_expression"": {""kanji"": ""あの橋は非常に大きいです。"", ""hiragana"": ""あのはしはひじょうにおおきいです。"", ""english"": ""That bridge is extremely big.""}, ""new_words_in_alternative"": [{""word"": ""非常に"", ""reading"": ""ひじょうに"", ""meaning"": ""extremely"", ""description"": ""Adverb""}]}}",Vocab,5,bridge,,あの橋はとても大きいです。,
N5,,,自動車,じどうしゃ,Noun,I drive a car.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""自動車"", ""reading"": ""じどうしゃ"", ""meaning"": ""car"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""運転します"", ""reading"": ""うんてんします"", ""meaning"": ""drive"", ""role"": ""Verb, polite form"", ""components"": [{""part"": ""運転"", ""reading"": ""うんてん"", ""meaning"": ""driving"", ""contribution"": ""Noun""}, {""part"": ""します"", ""reading"": ""します"", ""meaning"": ""to do"", ""contribution"": ""Verb, polite form""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses the speaker's action of driving a car. It is a straightforward statement about what the speaker does."", ""steps"": [""**私** - Refers to the speaker, marking them as the subject of the sentence."", ""**は** - Marks “私” as the topic of the sentence."", ""**自動車** - Indicates the object of the action, which is the car."", ""**を** - Marks “自動車” as the direct object of the verb."", ""**運転します** - The polite form of the verb “運転する,” meaning “to drive,” indicating the action being performed.""], ""sentence_pattern"": ""- [Subject] + [は] + [Object] + [を] + [Verb (polite form)]\n- **Kanji**: 彼はバイクを運転します。\n- **Hiragana**: かれはばいくをうんてんします。\n- **English Translation**: He drives a motorcycle."", ""sentence_pattern_kanji"": ""彼はバイクを運転します。"", ""sentence_pattern_hiragana"": ""かれはばいくをうんてんします。"", ""sentence_pattern_english"": ""He drives a motorcycle."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, while を marks the direct object. This structure helps clarify who is doing what in the sentence."", ""common_mistake"": ""Beginners often confuse the use of は and が. In this context, は is used to indicate the topic (the speaker), while が is typically used for the subject of a sentence."", ""alternative_expression"": {""kanji"": ""私は車を運転します。"", ""hiragana"": ""わたしはくるまをうんてんします。"", ""english"": ""I drive a vehicle.""}, ""new_words_in_alternative"": []}}",Vocab,5,automobile,,私は自動車を運転します。,
N5,,,軽い,かるい,I-adjective (keiyoushi),This bag is light.,"{""vocabulary"": [{""word"": ""この"", ""reading"": ""この"", ""meaning"": ""this"", ""role"": ""Demonstrative adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""バッグ"", ""reading"": ""ばっぐ"", ""meaning"": ""bag"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""軽い"", ""reading"": ""かるい"", ""meaning"": ""light"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes a specific bag, indicating that it is light in weight. It provides a straightforward statement about the bag's characteristic."", ""steps"": [""**この** - Specifies which bag is being referred to, indicating proximity (this bag)."", ""**バッグ** - The subject of the sentence, which is the bag."", ""**は** - Marks “バッグ” as the topic of the sentence."", ""**軽い** - An adjective describing the bag, indicating that it is light."", ""**です** - A polite ending particle used to affirm the statement.""], ""sentence_pattern"": ""- [Demonstrative] + [Noun] + [は] + [Adjective] + [です]\n- **Kanji**: この本は面白いです。\n- **Hiragana**: このほんはおもしろいです。\n- **English Translation**: This book is interesting."", ""sentence_pattern_kanji"": ""この本は面白いです。"", ""sentence_pattern_hiragana"": ""このほんはおもしろいです。"", ""sentence_pattern_english"": ""This book is interesting."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which is often the subject but can also be used for emphasis. In this case, it emphasizes the bag being discussed."", ""common_mistake"": ""Beginners might confuse これ (kore) with この (kono). これ is used as a pronoun meaning \""this\"" (as in \""this one\""), while この is used as an adjective to describe a noun (as in \""this bag\"")."", ""alternative_expression"": {""kanji"": ""この鞄は軽いです。"", ""hiragana"": ""このかばんはかるいです。"", ""english"": ""This bag is light.""}, ""new_words_in_alternative"": [{""word"": ""鞄"", ""reading"": ""かばん"", ""meaning"": ""bag"", ""description"": ""Noun""}]}}",Vocab,5,"light, not heavy",,このバッグは軽いです。,
N5,,,ギター,ギター,Noun,I play the guitar.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""ギター"", ""reading"": ""ぎたー"", ""meaning"": ""guitar"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""弾きます"", ""reading"": ""ひきます"", ""meaning"": ""play"", ""role"": ""Verb, polite form"", ""components"": [{""part"": ""弾く"", ""reading"": ""ひく"", ""meaning"": ""to play (a stringed instrument)"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses the speaker's ability or intention to play the guitar. It is a simple statement about a personal activity."", ""steps"": [""**私** - Refers to the speaker, marking them as the subject of the sentence."", ""**は** - Marks “私” as the topic of the sentence."", ""**ギター** - Indicates the object of the action, which is the guitar."", ""**を** - Marks “ギター” as the direct object of the verb."", ""**弾きます** - The polite form of the verb “弾く,” indicating the action of playing.""], ""sentence_pattern"": ""- [Subject] + [は] + [Object] + [を] + [Verb (polite form)]\n- **Kanji**: 彼はピアノを弾きます。\n- **Hiragana**: かれはぴあのをひきます。\n- **English Translation**: He plays the piano."", ""sentence_pattern_kanji"": ""彼はピアノを弾きます。"", ""sentence_pattern_hiragana"": ""かれはぴあのをひきます。"", ""sentence_pattern_english"": ""He plays the piano."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, while を marks the object of the action. This helps clarify who is doing what in the sentence."", ""common_mistake"": ""Beginners often confuse the use of は and が. In this context, は is used to indicate the topic (私), while が is typically used for the subject of a sentence."", ""alternative_expression"": {""kanji"": ""私はギターを弾いています。"", ""hiragana"": ""わたしはぎたーをひいています。"", ""english"": ""I am playing the guitar.""}, ""new_words_in_alternative"": [{""word"": ""弾いています"", ""reading"": ""ひいています"", ""meaning"": ""am playing"", ""description"": ""Verb, present continuous form""}]}}",Vocab,5,a musical instrument with strings that is played by strumming or plucking,,私はギターを弾きます。,
N5,,,靴,くつ,Noun,I bought new shoes.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""新しい"", ""reading"": ""あたらしい"", ""meaning"": ""new"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""靴"", ""reading"": ""くつ"", ""meaning"": ""shoes"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""買いました"", ""reading"": ""かいました"", ""meaning"": ""bought"", ""role"": ""Verb, past tense"", ""components"": [{""part"": ""買う"", ""reading"": ""かう"", ""meaning"": ""to buy"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes a completed action where the speaker has purchased a pair of new shoes. It conveys a straightforward statement about a recent event."", ""steps"": [""**私** - Refers to the speaker, “I.”"", ""**は** - Marks “私” as the topic of the sentence."", ""**新しい** - Describes the noun “靴” as “new.”"", ""**靴** - The object of the action, meaning “shoes.”"", ""**を** - Marks “靴” as the direct object of the verb."", ""**買いました** - The past tense of “買う,” indicating that the action of buying has been completed.""], ""sentence_pattern"": ""- [Topic] + [は] + [Adjective] + [Noun] + [を] + [Verb (past tense)]\n- **Kanji**: 彼は美味しいケーキを食べました。\n- **Hiragana**: かれはおいしいけーきをたべました。\n- **English Translation**: He ate a delicious cake."", ""sentence_pattern_kanji"": ""彼は美味しいケーキを食べました。"", ""sentence_pattern_hiragana"": ""かれはおいしいけーきをたべました。"", ""sentence_pattern_english"": ""He ate a delicious cake."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which helps clarify what the sentence is about. In this case, it indicates that the speaker is talking about themselves."", ""common_mistake"": ""Beginners often confuse を with は. Remember that を is used to mark the direct object of the verb, while は marks the topic of the sentence."", ""alternative_expression"": {""kanji"": ""私は新しい靴を買った。"", ""hiragana"": ""わたしはあたらしいくつをかった。"", ""english"": ""I bought new shoes. (using the casual past tense)""}, ""new_words_in_alternative"": [{""word"": ""買った"", ""reading"": ""かった"", ""meaning"": ""bought"", ""description"": ""Verb, past tense""}]}}",Vocab,5,"shoes, footwear",,私は新しい靴を買いました。,
N5,,,嫌い,きらい,Na-adjective (keiyodoshi),I dislike fish.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""魚"", ""reading"": ""さかな"", ""meaning"": ""fish"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""が"", ""reading"": ""が"", ""meaning"": ""[Subject Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""嫌い"", ""reading"": ""きらい"", ""meaning"": ""dislike"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses the speaker's personal feeling towards fish, indicating that they have a negative sentiment about it. It is a straightforward way to state a dislike."", ""steps"": [""**私** - Refers to the speaker, marking them as the topic of the sentence."", ""**は** - Marks “私” as the topic of the sentence."", ""**魚** - Refers to the subject of the dislike, which is fish."", ""**が** - Marks “魚” as the subject of the adjective “嫌い.”"", ""**嫌い** - An adjective that expresses dislike."", ""**です** - A polite ending that functions as a copula, making the sentence more formal.""], ""sentence_pattern"": ""- [Topic] + [は] + [Subject] + [が] + [Adjective] + [です]\n- **Kanji**: 彼は犬が好きです。\n- **Hiragana**: かれはいぬがすきです。\n- **English Translation**: He likes dogs."", ""sentence_pattern_kanji"": ""彼は犬が好きです。"", ""sentence_pattern_hiragana"": ""かれはいぬがすきです。"", ""sentence_pattern_english"": ""He likes dogs."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, while が marks the subject of the adjective. This distinction helps clarify who or what is being discussed."", ""common_mistake"": ""Beginners often confuse the use of は and が. In this context, は is used to introduce the speaker, while が is used to specify what the speaker dislikes (fish)."", ""alternative_expression"": {""kanji"": ""私は魚が大嫌いです。"", ""hiragana"": ""わたしはさかながだいきらいです。"", ""english"": ""I really dislike fish.""}, ""new_words_in_alternative"": [{""word"": ""大嫌い"", ""reading"": ""だいきらい"", ""meaning"": ""really dislike"", ""description"": ""Adjective""}]}}",Vocab,5,to dislike,,私は魚が嫌いです。,
