JLPT,Example Words,Onyomi,Word,Reading,Word Type,Example Sentence EN,breakdown,type,Lesson,Meaning,Kanji,Example Sentence JP,Kunyomi
N5,,,痛い,いたい,I-adjective (keiyoushi),My head hurts.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""の"", ""reading"": ""の"", ""meaning"": ""[Possessive Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""頭"", ""reading"": ""あたま"", ""meaning"": ""head"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""が"", ""reading"": ""が"", ""meaning"": ""[Subject Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""痛い"", ""reading"": ""いたい"", ""meaning"": ""hurts"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses a personal feeling of discomfort, specifically indicating that the speaker is experiencing pain in their head. It is a straightforward way to communicate a common health issue."", ""steps"": [""**私** - Refers to the speaker, indicating who is experiencing the pain."", ""**の** - Indicates possession, linking “私” (I) to “頭” (head), meaning “my head.”"", ""**頭** - The subject of the sentence, specifying the part of the body that hurts."", ""**が** - Marks “頭” as the subject of the verb."", ""**痛い** - An adjective that describes the state of the subject (the head), indicating that it hurts."", ""**です** - A polite ending particle that adds formality to the sentence.""], ""sentence_pattern"": ""- [Subject (私の頭)] + [が] + [Adjective (痛い)] + [です]\n- **Kanji**: 彼の手が冷たいです。\n- **Hiragana**: かれのてがつめたいです。\n- **English Translation**: His hand is cold."", ""sentence_pattern_kanji"": ""彼の手が冷たいです。"", ""sentence_pattern_hiragana"": ""かれのてがつめたいです。"", ""sentence_pattern_english"": ""His hand is cold."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that の is used to indicate possession, so 私の means \""my.\"" This structure is common in Japanese to express ownership."", ""common_mistake"": ""Beginners often confuse が and は. In this context, が is used to mark the subject (the head that hurts), while は would imply a broader topic, which is not necessary here."", ""alternative_expression"": {""kanji"": ""頭が痛い。"", ""hiragana"": ""あたまがいたい。"", ""english"": ""My head hurts. (more casual)""}, ""new_words_in_alternative"": [{""word"": ""痛い"", ""reading"": ""いたい"", ""meaning"": ""hurts"", ""description"": ""Adjective""}]}}",Vocab,4,hurt; painful; sore,,私の頭が痛いです。,
N5,,,お風呂,おふろ,Noun,I take a bath every night.,"{""vocabulary"": [{""word"": ""毎晩"", ""reading"": ""まいばん"", ""meaning"": ""every night"", ""role"": ""Adverbial phrase"", ""components"": [{""part"": ""毎"", ""reading"": ""まい"", ""meaning"": ""every"", ""contribution"": ""Adverb""}, {""part"": ""晩"", ""reading"": ""ばん"", ""meaning"": ""night"", ""contribution"": ""Noun""}], ""combined_explanation"": """"}, {""word"": ""お風呂"", ""reading"": ""おふろ"", ""meaning"": ""bath"", ""role"": ""Noun"", ""components"": [{""part"": ""風呂"", ""reading"": ""ふろ"", ""meaning"": ""bath"", ""contribution"": ""Noun""}], ""combined_explanation"": """"}, {""word"": ""に"", ""reading"": ""に"", ""meaning"": ""[Direction/Location Marker]"", ""role"": ""Particle"", ""components"": [{""part"": ""入る"", ""reading"": ""はいる"", ""meaning"": ""to enter"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes a habitual action where the speaker regularly takes a bath every night. It emphasizes the routine nature of this activity."", ""steps"": [""**毎晩** - Indicates the frequency of the action, meaning “every night.”"", ""**お風呂** - Specifies what the action is related to, which is “bath.”"", ""**に** - Marks the direction or target of the action, indicating where the speaker is entering."", ""**入ります** - The polite present tense form of the verb “入る,” indicating the action of entering or taking a bath.""], ""sentence_pattern"": ""- [Frequency] + [Noun] + [に] + [Verb (present tense)]\n- **Kanji**: 毎晩お風呂に入ります。\n- **Hiragana**: まいばんおふろにはいります。\n- **English Translation**: I take a bath every night."", ""sentence_pattern_kanji"": ""毎晩お風呂に入ります。"", ""sentence_pattern_hiragana"": ""まいばんおふろにはいります。"", ""sentence_pattern_english"": ""I take a bath every night."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that 毎晩 indicates frequency, which is essential for understanding how often the action occurs. Associating it with a routine can help you remember its meaning."", ""common_mistake"": ""Beginners might confuse the use of に with other particles like で or へ. Remember that に indicates the target or direction of the action, while で indicates the means or location of the action."", ""alternative_expression"": {""kanji"": ""毎晩お風呂に入る。"", ""hiragana"": ""まいばんおふろにはいる。"", ""english"": ""I take a bath every night. (This is a more casual expression without the polite form.)""}, ""new_words_in_alternative"": [{""word"": ""入る"", ""reading"": ""はいる"", ""meaning"": ""to enter"", ""description"": ""Verb""}]}}",Vocab,4,a bath,,毎晩お風呂に入ります。,
N5,,,灰皿,はいざら,Noun,There is an ashtray on the table.,"{""vocabulary"": [{""word"": ""テーブル"", ""reading"": ""てーぶる"", ""meaning"": ""table"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""の"", ""reading"": ""の"", ""meaning"": ""[Possessive/Attributive particle]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""上"", ""reading"": ""うえ"", ""meaning"": ""on / above"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""に"", ""reading"": ""に"", ""meaning"": ""[Location/Direction particle]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""灰皿"", ""reading"": ""はいざら"", ""meaning"": ""ashtray"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""が"", ""reading"": ""が"", ""meaning"": ""[Subject Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""あります"", ""reading"": ""あります"", ""meaning"": ""there is"", ""role"": ""Verb, non-past"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes the presence of an ashtray located on a table. It provides a clear spatial relationship between the ashtray and the table."", ""steps"": [""**テーブルの上** - Refers to the location, meaning \""on the table.\"""", ""**に** - Marks the location where the ashtray exists."", ""**灰皿** - Specifies the object that exists."", ""**が** - Marks “灰皿” as the subject of the sentence."", ""**あります** - Indicates the existence of the ashtray in a polite form.""], ""sentence_pattern"": ""- [Location] + [に] + [Subject] + [が] + [Verb (existence)]\n- **Kanji**: 部屋の中に猫がいます。\n- **Hiragana**: へやのなかにねこがいます。\n- **English Translation**: There is a cat in the room."", ""sentence_pattern_kanji"": ""部屋の中に猫がいます。"", ""sentence_pattern_hiragana"": ""へやのなかにねこがいます。"", ""sentence_pattern_english"": ""There is a cat in the room."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that the particle に indicates the location of existence, while が marks the subject of the sentence. This structure helps clarify where something is located."", ""common_mistake"": ""Beginners often confuse the use of に and で. Remember that に is used for indicating a location where something exists, while で is used to indicate the location of an action."", ""alternative_expression"": {""kanji"": ""テーブルの上に置いてある灰皿です。"", ""hiragana"": ""てーぶるのうえにおいてあるはいざらです。"", ""english"": ""It is an ashtray placed on the table.""}, ""new_words_in_alternative"": [{""word"": ""置いてある"", ""reading"": ""おいてある"", ""meaning"": ""placed"", ""description"": ""Verb, non-past""}]}}",Vocab,4,a container for ashes from cigarettes or other smoking materials,,テーブルの上に灰皿があります。,
N5,,,シャツ,シャツ,Noun,I bought a new shirt.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""新しい"", ""reading"": ""あたらしい"", ""meaning"": ""new"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""シャツ"", ""reading"": ""しゃつ"", ""meaning"": ""shirt"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""買いました"", ""reading"": ""かいました"", ""meaning"": ""bought"", ""role"": ""Verb, past tense"", ""components"": [{""part"": ""買う"", ""reading"": ""かう"", ""meaning"": ""to buy"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence conveys that the speaker has completed the action of buying a new shirt. It indicates a personal experience in the past."", ""steps"": [""**私** - Refers to the speaker, marking them as the subject of the sentence."", ""**は** - Marks “私” as the topic of the sentence."", ""**新しい** - Describes the noun “シャツ” as being new."", ""**シャツ** - The object of the action, indicating what was bought."", ""**を** - Marks “シャツ” as the direct object of the verb."", ""**買いました** - The polite past tense form of “買う,” indicating that the action of buying has been completed.""], ""sentence_pattern"": ""- [Subject] + [は] + [Adjective] + [Noun] + [を] + [Verb (past tense)]\n- **Kanji**: 彼は美味しいケーキを食べました。\n- **Hiragana**: かれはおいしいけーきをたべました。\n- **English Translation**: He ate a delicious cake."", ""sentence_pattern_kanji"": ""彼は美味しいケーキを食べました。"", ""sentence_pattern_hiragana"": ""かれはおいしいけーきをたべました。"", ""sentence_pattern_english"": ""He ate a delicious cake."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which helps to clarify who is performing the action. In this case, it’s “I” who bought something."", ""common_mistake"": ""Beginners often confuse を with は. Remember that を is used to mark the direct object of the verb, while は marks the topic of the sentence."", ""alternative_expression"": {""kanji"": ""私は新しいシャツを買った。"", ""hiragana"": ""わたしはあたらしいしゃつをかった。"", ""english"": ""I bought a new shirt. (less formal)""}, ""new_words_in_alternative"": [{""word"": ""買った"", ""reading"": ""かった"", ""meaning"": ""bought"", ""description"": ""Verb, past tense""}]}}",Vocab,4,shirt,,私は新しいシャツを買いました。,
N5,,,結構,けっこう,Na-adjective (keiyodoshi),This cake is quite delicious.,"{""vocabulary"": [{""word"": ""この"", ""reading"": ""この"", ""meaning"": ""this"", ""role"": ""Demonstrative adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""ケーキ"", ""reading"": ""けーき"", ""meaning"": ""cake"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": "" **結構 (けっこう)**: “quite” or “fairly” - [Adverb]""}, {""word"": ""おいしい"", ""reading"": ""おいしい"", ""meaning"": ""delicious"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes the speaker's opinion about a specific cake, indicating that they find it to be quite tasty. It expresses a positive evaluation of the cake."", ""steps"": [""**この** - Specifies the cake being referred to, indicating it is close to the speaker."", ""**ケーキ** - The subject of the sentence, which is the cake."", ""**は** - Marks “ケーキ” as the topic of the sentence."", ""**結構** - Modifies the adjective to indicate a degree of deliciousness, suggesting it is more than just good."", ""**おいしい** - The main descriptive word that conveys the quality of the cake."", ""**です** - A polite ending that functions as the verb “is,” making the sentence more formal.""], ""sentence_pattern"": ""- [Demonstrative] + [Noun] + [は] + [Adverb] + [Adjective] + [です]\n- **Kanji**: このケーキはとてもおいしいです。\n- **Hiragana**: このけーきはとてもおいしいです。\n- **English Translation**: This cake is very delicious."", ""sentence_pattern_kanji"": ""このケーキはとてもおいしいです。"", ""sentence_pattern_hiragana"": ""このけーきはとてもおいしいです。"", ""sentence_pattern_english"": ""This cake is very delicious."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which helps to clarify what you are talking about. In this case, it emphasizes that the cake is the focus of the statement."", ""common_mistake"": ""Beginners may confuse これ (this) with この (this), which is used to modify nouns. Remember that この is used directly before a noun to specify it."", ""alternative_expression"": {""kanji"": ""このケーキはかなりおいしいです。"", ""hiragana"": ""このけーきはかなりおいしいです。"", ""english"": ""This cake is rather delicious.""}, ""new_words_in_alternative"": []}}",Vocab,4,quite; fairly; enough,,このケーキは結構おいしいです。,
N5,,,夏,なつ,Noun,Summer is very hot.,"{""vocabulary"": [{""word"": ""夏"", ""reading"": ""なつ"", ""meaning"": ""summer"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""とても"", ""reading"": ""とても"", ""meaning"": ""very"", ""role"": ""Adverb"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""暑い"", ""reading"": ""あつい"", ""meaning"": ""hot"", ""role"": ""Adjective, present tense"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes the season of summer, emphasizing its characteristic of being very hot. It conveys a general observation about the weather during this time."", ""steps"": [""**夏** - Refers to the season of summer."", ""**は** - Marks “夏” as the topic of the sentence."", ""**とても** - An adverb that intensifies the adjective that follows, meaning “very.”"", ""**暑い** - An adjective describing the temperature, meaning “hot.”"", ""**です** - A polite ending particle that functions as the verb “is,” making the sentence more formal.""], ""sentence_pattern"": ""- [Topic] + [は] + [Adverb] + [Adjective] + [です]\n- **Kanji**: 冬はとても寒いです。\n- **Hiragana**: ふゆはとてもさむいです。\n- **English Translation**: Winter is very cold."", ""sentence_pattern_kanji"": ""冬はとても寒いです。"", ""sentence_pattern_hiragana"": ""ふゆはとてもさむいです。"", ""sentence_pattern_english"": ""Winter is very cold."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which helps to focus on what the sentence is about. In this case, it highlights summer as the subject of discussion."", ""common_mistake"": ""Beginners often confuse the use of です with other verbs. Remember that です is used to link the subject with a description or state, making it essential for polite sentences."", ""alternative_expression"": {""kanji"": ""夏は非常に暑いです。"", ""hiragana"": ""なつはひじょうにあついです。"", ""english"": ""Summer is extremely hot.""}, ""new_words_in_alternative"": [{""word"": ""非常に"", ""reading"": ""ひじょうに"", ""meaning"": ""extremely"", ""description"": ""Adverb""}]}}",Vocab,4,summer,,夏はとても暑いです。,
N5,,,有名,ゆうめい,Na-adjective,He is a famous singer.,"{""vocabulary"": [{""word"": ""彼"", ""reading"": ""かれ"", ""meaning"": ""he"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""有名"", ""reading"": ""ゆうめい"", ""meaning"": ""famous"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""な"", ""reading"": ""な"", ""meaning"": ""[Adjective connector]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""歌手"", ""reading"": ""かしゅ"", ""meaning"": ""singer"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence states that the subject, referred to as \""he,\"" is identified as a famous singer. It provides information about his profession and reputation."", ""steps"": [""**彼** - Refers to the subject of the sentence, meaning \""he.\"""", ""**は** - Marks \""彼\"" as the topic of the sentence."", ""**有名** - An adjective meaning \""famous.\"""", ""**な** - Connects the adjective \""有名\"" to the noun \""歌手,\"" indicating that the noun is being described by the adjective."", ""**歌手** - The noun meaning \""singer.\"""", ""**です** - A copula used to link the subject and the predicate, indicating a state of being.""], ""sentence_pattern"": ""- [Topic] + [は] + [Adjective] + [な] + [Noun] + [です]\n- **Kanji**: 彼は学生です。\n- **Hiragana**: かれはがくせいです。\n- **English Translation**: He is a student."", ""sentence_pattern_kanji"": ""彼は学生です。"", ""sentence_pattern_hiragana"": ""かれはがくせいです。"", ""sentence_pattern_english"": ""He is a student."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that the structure \""Adjective + な + Noun\"" is a common way to describe nouns in Japanese. The \""な\"" connects the adjective to the noun it modifies."", ""common_mistake"": ""Beginners often forget to use \""な\"" when connecting an adjective to a noun. Always check if the adjective is modifying a noun to ensure proper structure."", ""alternative_expression"": {""kanji"": ""彼は著名な歌手です。"", ""hiragana"": ""かれはちょめいなかしゅです。"", ""english"": ""He is a well-known singer.""}, ""new_words_in_alternative"": [{""word"": ""著名"", ""reading"": ""ちょめい"", ""meaning"": ""well-known"", ""description"": ""Adjective""}]}}",Vocab,4,famous,,彼は有名な歌手です。,
N5,,,まっすぐ,まっすぐ,Adverb (fukushi),Please go straight.,"{""vocabulary"": [{""word"": ""まっすぐ"", ""reading"": ""まっすぐ"", ""meaning"": ""straight"", ""role"": ""Adverb"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""行って"", ""reading"": ""いって"", ""meaning"": ""go"", ""role"": ""Verb, te-form"", ""components"": [{""part"": ""行く"", ""reading"": ""いく"", ""meaning"": ""to go"", ""contribution"": ""Verb""}, {""part"": ""ください"", ""reading"": ""ください"", ""meaning"": ""please"", ""contribution"": ""Polite request form""}, {""part"": ""くれる"", ""reading"": ""くれる"", ""meaning"": ""to give"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence is a polite way to instruct someone to move in a straight direction. It is commonly used in situations such as giving directions."", ""steps"": [""**まっすぐ** - Describes the manner of the action, meaning “straight.”"", ""**行って** - The te-form of the verb “行く,” which is used here to connect to the request."", ""**ください** - A polite way to make a request, asking someone to perform the action of going straight.""], ""sentence_pattern"": ""- [Adverb] + [Verb (te-form)] + [ください]\n- **Kanji**: まっすぐ行ってください。\n- **Hiragana**: まっすぐいってください。\n- **English Translation**: Please go straight."", ""sentence_pattern_kanji"": ""まっすぐ行ってください。"", ""sentence_pattern_hiragana"": ""まっすぐいってください。"", ""sentence_pattern_english"": ""Please go straight."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that the te-form of a verb is often used to make requests in Japanese. It connects the action to the polite request form \""ください,\"" making it a common structure for asking someone to do something."", ""common_mistake"": ""Beginners may forget to use the te-form when making requests. Ensure you conjugate the verb correctly to the te-form before adding \""ください.\"""", ""alternative_expression"": {""kanji"": ""まっすぐ行ってもらえますか？"", ""hiragana"": ""まっすぐいってもらえますか？"", ""english"": ""Could you please go straight?""}, ""new_words_in_alternative"": [{""word"": ""もらえますか"", ""reading"": ""もらえますか"", ""meaning"": ""could you receive"", ""description"": ""Polite request form""}]}}",Vocab,4,"straight (ahead), direct",,まっすぐ行ってください。,
N5,,,多い,おおい,I-adjective (keiyoushi),There are many apples.,"{""vocabulary"": [{""word"": ""りんご"", ""reading"": ""りんご"", ""meaning"": ""apple"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""が"", ""reading"": ""が"", ""meaning"": ""[Subject Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""多い"", ""reading"": ""おおい"", ""meaning"": ""many"", ""role"": ""Adjective"", ""components"": [{""part"": ""多"", ""reading"": ""おお"", ""meaning"": ""many"", ""contribution"": ""Adjective root""}], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""[Polite ending]"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence states that there is a large quantity of apples present. It can be used in various contexts, such as describing a fruit market or a garden."", ""steps"": [""**りんご** - Refers to the subject of the sentence, which is \""apples.\"""", ""**が** - Marks “りんご” as the subject of the sentence."", ""**多い** - The adjective that describes the quantity of the subject, meaning \""many.\"""", ""**です** - A polite ending that confirms the state of the subject.""], ""sentence_pattern"": ""- [Subject] + [が] + [Adjective] + [です]\n- **Kanji**: 猫が多いです。\n- **Hiragana**: ねこがおおいです。\n- **English Translation**: There are many cats."", ""sentence_pattern_kanji"": ""猫が多いです。"", ""sentence_pattern_hiragana"": ""ねこがおおいです。"", ""sentence_pattern_english"": ""There are many cats."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that が is used to mark the subject of the sentence, which is important for understanding what the sentence is about. In this case, it indicates that \""apples\"" are the subject being described."", ""common_mistake"": ""Beginners often confuse が with は. While は marks the topic of the sentence, が specifically identifies the subject. In this sentence, we are stating something about the apples, so が is appropriate."", ""alternative_expression"": {""kanji"": ""りんごがたくさんあります。"", ""hiragana"": ""りんごがたくさんあります。"", ""english"": ""There are a lot of apples.""}, ""new_words_in_alternative"": [{""word"": ""たくさん"", ""reading"": ""たくさん"", ""meaning"": ""a lot"", ""description"": ""Adverb""}, {""word"": ""あります"", ""reading"": ""あります"", ""meaning"": ""there is"", ""description"": ""Verb, polite form""}]}}",Vocab,4,many; there are a lot,,りんごが多いです。,
N5,,,まずい,まずい,I-adjective (keiyoushi),This dish is bad.,"{""vocabulary"": [{""word"": ""この"", ""reading"": ""この"", ""meaning"": ""this"", ""role"": ""Demonstrative adjective"", ""components"": [], ""combined_explanation"": "" **料理 (りょうり)**: “dish” or “cuisine” - [Noun]""}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": "" **まずい (まずい)**: “bad” (in taste) - [Adjective]""}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""[Polite ending particle]"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses the speaker's opinion about a particular dish, indicating that they find it unappetizing or of poor quality. It conveys a negative evaluation of the dish."", ""steps"": [""**この** - Specifies which dish is being referred to, indicating it is close to the speaker."", ""**料理** - The noun that represents the subject of the sentence, which is the dish."", ""**は** - Marks “料理” as the topic of the sentence."", ""**まずい** - The adjective that describes the dish, indicating it is bad in taste."", ""**です** - A polite ending that makes the statement more formal.""], ""sentence_pattern"": ""- [Demonstrative] + [Noun] + [は] + [Adjective] + [です]\n- **Kanji**: この料理はおいしいです。\n- **Hiragana**: このりょうりはおいしいです。\n- **English Translation**: This dish is delicious."", ""sentence_pattern_kanji"": ""この料理はおいしいです。"", ""sentence_pattern_hiragana"": ""このりょうりはおいしいです。"", ""sentence_pattern_english"": ""This dish is delicious."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, and the adjective describes that topic. In this case, the adjective “まずい” gives a negative evaluation of the dish."", ""common_mistake"": ""Beginners often confuse the use of です with other forms of verbs. Remember that です is used to make a statement polite, especially when describing nouns or adjectives."", ""alternative_expression"": {""kanji"": ""この料理は良くないです。"", ""hiragana"": ""このりょうりはよくないです。"", ""english"": ""This dish is not good.""}, ""new_words_in_alternative"": [{""word"": ""良くない"", ""reading"": ""よくない"", ""meaning"": ""not good"", ""description"": ""Adjective, negative form""}]}}",Vocab,4,"bad (in reference to food), unappetizing, unpleasant (taste)",,この料理はまずいです。,
N5,,,好き,すき,Na-adjective,I like apples.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""りんご"", ""reading"": ""りんご"", ""meaning"": ""apple"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""が"", ""reading"": ""が"", ""meaning"": ""[Subject Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""好き"", ""reading"": ""すき"", ""meaning"": ""like"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses the speaker's personal preference, indicating that they enjoy eating or having apples. It is a straightforward statement about liking something."", ""steps"": [""**私** - Refers to the speaker, “I.”"", ""**は** - Marks “私” as the topic of the sentence."", ""**りんご** - Indicates the object of the speaker's affection, “apple.”"", ""**が** - Marks “りんご” as the subject of the liking."", ""**好き** - An adjective that expresses the feeling of liking or preference."", ""**です** - A polite ending particle that adds formality to the sentence.""], ""sentence_pattern"": ""- [Topic] + [は] + [Subject] + [が] + [Adjective] + [です]\n- **Kanji**: 彼はサッカーが好きです。\n- **Hiragana**: かれはさっかーがすきです。\n- **English Translation**: He likes soccer."", ""sentence_pattern_kanji"": ""彼はサッカーが好きです。"", ""sentence_pattern_hiragana"": ""かれはさっかーがすきです。"", ""sentence_pattern_english"": ""He likes soccer."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, while が marks the subject of the liking. This distinction helps clarify what the sentence is about."", ""common_mistake"": ""Beginners often confuse the use of は and が. In this context, は is used to introduce the topic (the speaker), while が is used to indicate what the speaker likes (the apple)."", ""alternative_expression"": {""kanji"": ""私はりんごが好きだ。"", ""hiragana"": ""わたしはりんごがすきだ。"", ""english"": ""I like apples. (less formal)""}, ""new_words_in_alternative"": [{""word"": ""だ"", ""reading"": ""だ"", ""meaning"": ""is"", ""description"": ""Copula""}]}}",Vocab,4,"liking, fondness, love",,私はりんごが好きです。,
N5,,,財布,さいふ,Noun,I have a wallet.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""財布"", ""reading"": ""さいふ"", ""meaning"": ""wallet"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""持っています"", ""reading"": ""もっています"", ""meaning"": ""have"", ""role"": ""Verb, present continuous"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses that the speaker possesses a wallet. It indicates an ongoing state of having the wallet, rather than just a one-time action."", ""steps"": [""**私** - Refers to the speaker, “I.”"", ""**は** - Marks “私” as the topic of the sentence."", ""**財布** - The object being possessed, “wallet.”"", ""**を** - Marks “財布” as the direct object of the verb."", ""**持っています** - The present continuous form of “持つ,” indicating that the speaker currently has the wallet.""], ""sentence_pattern"": ""- [Topic] + [は] + [Object] + [を] + [Verb (present continuous)]\n- **Kanji**: 彼は本を読んでいます。\n- **Hiragana**: かれはほんをよんでいます。\n- **English Translation**: He is reading a book."", ""sentence_pattern_kanji"": ""彼は本を読んでいます。"", ""sentence_pattern_hiragana"": ""かれはほんをよんでいます。"", ""sentence_pattern_english"": ""He is reading a book."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, while を marks the object of the verb. This helps clarify who is doing the action and what is being acted upon."", ""common_mistake"": ""Beginners often confuse the use of を and は. Make sure to use を for the object of the verb and は for the topic of the sentence."", ""alternative_expression"": {""kanji"": ""私は財布を持っている。"", ""hiragana"": ""わたしはさいふをもっている。"", ""english"": ""I have a wallet.""}, ""new_words_in_alternative"": [{""word"": ""持っている"", ""reading"": ""もっている"", ""meaning"": ""have"", ""description"": ""Verb, present continuous""}]}}",Vocab,4,a small bag used to carry money and cards,,私は財布を持っています。,
