JLPT,Example Words,Onyomi,Word,Reading,Word Type,Example Sentence EN,breakdown,type,Lesson,Meaning,Kanji,Example Sentence JP,Kunyomi
N5,,,欲しい,ほしい,I-adjective (keiyoushi),I want a new book.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""新しい"", ""reading"": ""あたらしい"", ""meaning"": ""new"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""本"", ""reading"": ""ほん"", ""meaning"": ""book"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""が"", ""reading"": ""が"", ""meaning"": ""[Subject Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""欲しい"", ""reading"": ""ほしい"", ""meaning"": ""want"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""[Polite ending particle]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses the speaker's desire to obtain a new book. It clearly indicates who wants the book and what they want."", ""steps"": [""**私** - Refers to the speaker, marking them as the topic of the sentence."", ""**は** - Marks “私” as the topic of the sentence."", ""**新しい** - Describes the noun “本” as being new."", ""**本** - The object of desire, which is a book."", ""**が** - Marks “本” as the subject of the desire."", ""**欲しい** - Indicates the speaker's desire for the subject (the book)."", ""**です** - A polite ending particle that adds formality to the sentence.""], ""sentence_pattern"": ""- [Topic] + [は] + [Adjective (describing noun)] + [Noun] + [が] + [Adjective (desire)] + [です]\n- **Kanji**: 彼は新しい車が欲しいです。\n- **Hiragana**: かれはあたらしいくるまがほしいです。\n- **English Translation**: He wants a new car."", ""sentence_pattern_kanji"": ""彼は新しい車が欲しいです。"", ""sentence_pattern_hiragana"": ""かれはあたらしいくるまがほしいです。"", ""sentence_pattern_english"": ""He wants a new car."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that 欲しい is used to express desire for nouns. It’s similar to saying “I want” in English, but it specifically applies to things rather than actions."", ""common_mistake"": ""Beginners often confuse the use of が and は. In this context, は marks the topic (the speaker), while が marks the subject of desire (the book)."", ""alternative_expression"": {""kanji"": ""私は新しい本が欲しいと思います。"", ""hiragana"": ""わたしはあたらしいほんがほしいとおもいます。"", ""english"": ""I think I want a new book.""}, ""new_words_in_alternative"": [{""word"": ""と思います"", ""reading"": ""とおもいます"", ""meaning"": ""I think"", ""description"": ""Phrase""}]}}",Vocab,9,"to want, to desire",,私は新しい本が欲しいです。,
N5,,,封筒,ふうとう,Noun,I put the letter in the envelope.,"{""vocabulary"": [{""word"": ""手紙"", ""reading"": ""てがみ"", ""meaning"": ""letter"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""封筒"", ""reading"": ""ふうとう"", ""meaning"": ""envelope"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""に"", ""reading"": ""に"", ""meaning"": ""[Direction/Location Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""入れました"", ""reading"": ""いれました"", ""meaning"": ""put (in)"", ""role"": ""Verb, past tense"", ""components"": [{""part"": ""入れる"", ""reading"": ""いれる"", ""meaning"": ""to put in"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes an action where the speaker has completed the task of placing a letter inside an envelope. It conveys a straightforward action in a polite manner."", ""steps"": [""**手紙** - Refers to the object being acted upon, which is the letter."", ""**を** - Marks “手紙” as the direct object of the verb."", ""**封筒** - Indicates the location where the letter is being placed."", ""**に** - Indicates the direction or target of the action, meaning “in.”"", ""**入れました** - The past tense of “入れる,” indicating that the action of putting the letter in the envelope has been completed.""], ""sentence_pattern"": ""- [Object] + [を] + [Location] + [に] + [Verb (past tense)]\n- **Kanji**: 本をカバンに入れました。\n- **Hiragana**: ほんをかばんにいれました。\n- **English Translation**: I put the book in the bag."", ""sentence_pattern_kanji"": ""本をカバンに入れました。"", ""sentence_pattern_hiragana"": ""ほんをかばんにいれました。"", ""sentence_pattern_english"": ""I put the book in the bag."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that を marks the object of the action, while に indicates the direction or target of the action. This structure helps clarify what is being acted upon and where it is going."", ""common_mistake"": ""Beginners often confuse を and に. Make sure to use を for the object of the verb and に for the location or direction."", ""alternative_expression"": {""kanji"": ""手紙を封筒に入れた。"", ""hiragana"": ""てがみをふうとうにいれた。"", ""english"": ""I put the letter in the envelope. (casual past tense)""}, ""new_words_in_alternative"": [{""word"": ""入れた"", ""reading"": ""いれた"", ""meaning"": ""put (in)"", ""description"": ""Verb, past tense""}]}}",Vocab,9,envelope,,手紙を封筒に入れました。,
N5,,,紙,かみ,Noun,I bought paper.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""紙"", ""reading"": ""かみ"", ""meaning"": ""paper"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""買いました"", ""reading"": ""かいました"", ""meaning"": ""bought"", ""role"": ""Verb, past tense"", ""components"": [{""part"": ""買う"", ""reading"": ""かう"", ""meaning"": ""to buy"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes a completed action where the speaker has purchased paper. It clearly indicates who performed the action and what was bought."", ""steps"": [""**私** - Refers to the subject of the sentence, meaning \""I.\"""", ""**は** - Marks “私” as the topic of the sentence."", ""**紙** - Indicates the object being bought, which is \""paper.\"""", ""**を** - Marks “紙” as the direct object of the verb."", ""**買いました** - The past tense of “買う,” indicating that the action of buying has been completed.""], ""sentence_pattern"": ""- [Subject] + [は] + [Object] + [を] + [Verb (past tense)]\n- **Kanji**: 彼は本を読みました。\n- **Hiragana**: かれはほんをよみました。\n- **English Translation**: He read a book."", ""sentence_pattern_kanji"": ""彼は本を読みました。"", ""sentence_pattern_hiragana"": ""かれはほんをよみました。"", ""sentence_pattern_english"": ""He read a book."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, while を indicates the object of the verb. This structure helps clarify who is doing what in the sentence."", ""common_mistake"": ""Beginners often confuse the use of を and は. Make sure to use を to mark the direct object of the action (what is being bought) and は to mark the topic (who is doing the action)."", ""alternative_expression"": {""kanji"": ""私は紙を買った。"", ""hiragana"": ""わたしはかみをかった。"", ""english"": ""I bought paper.""}, ""new_words_in_alternative"": [{""word"": ""買った"", ""reading"": ""かった"", ""meaning"": ""bought"", ""description"": ""Verb, past tense""}]}}",Vocab,9,paper,,私は紙を買いました。,
N5,,,元気,げんき,Na-adjective (keiyodoshi),I am healthy/energetic.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""元気"", ""reading"": ""げんき"", ""meaning"": ""healthy/energetic"", ""role"": ""Noun/Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses the speaker's state of being, indicating that they feel healthy or energetic. It is a simple self-description often used in casual conversation."", ""steps"": [""**私** - Refers to the speaker, marking them as the subject of the sentence."", ""**は** - Marks “私” as the topic of the sentence."", ""**元気** - Describes the state of being, meaning “healthy” or “energetic.”"", ""**です** - A polite ending that functions as the verb “to be,” linking the subject to the description.""], ""sentence_pattern"": ""- [Topic] + [は] + [Adjective/Noun] + [です]\n- **Kanji**: 彼は学生です。\n- **Hiragana**: かれはがくせいです。\n- **English Translation**: He is a student."", ""sentence_pattern_kanji"": ""彼は学生です。"", ""sentence_pattern_hiragana"": ""かれはがくせいです。"", ""sentence_pattern_english"": ""He is a student."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は indicates the topic of the sentence, which is often the subject. In this case, it highlights that the speaker is talking about themselves."", ""common_mistake"": ""Beginners might confuse 元気 with other adjectives. It's important to remember that 元気 specifically refers to health or energy, not just general well-being."", ""alternative_expression"": {""kanji"": ""私は調子がいいです。"", ""hiragana"": ""わたしはちょうしがいいです。"", ""english"": ""I am in good condition.""}, ""new_words_in_alternative"": [{""word"": ""調子"", ""reading"": ""ちょうし"", ""meaning"": ""condition"", ""description"": ""Noun""}, {""word"": ""いい"", ""reading"": ""いい"", ""meaning"": ""good"", ""description"": ""Adjective""}]}}",Vocab,9,"healthy, energetic",,私は元気です。,
N5,,,マッチ,マッチ,Noun,I used a match to light the candle.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""マッチ"", ""reading"": ""まっち"", ""meaning"": ""match"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""使って"", ""reading"": ""つかって"", ""meaning"": ""using"", ""role"": ""Verb, te-form"", ""components"": [{""part"": ""使う"", ""reading"": ""つかう"", ""meaning"": ""to use"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}, {""word"": ""キャンドル"", ""reading"": ""きゃんどる"", ""meaning"": ""candle"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""に"", ""reading"": ""に"", ""meaning"": ""[Direction/Target Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""火"", ""reading"": ""ひ"", ""meaning"": ""fire"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""つけました"", ""reading"": ""つけました"", ""meaning"": ""lit"", ""role"": ""Verb, past tense"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes an action where the speaker used a match to light a candle. It conveys a straightforward action involving two objects: the match and the candle."", ""steps"": [""**私は** - “I” is marked as the topic of the sentence."", ""**マッチを使って** - Indicates that the speaker is using a match as part of the action."", ""**キャンドルに** - Specifies the target of the action, which is the candle."", ""**火をつけました** - Indicates the completed action of lighting the candle.""], ""sentence_pattern"": ""- [Topic] + [は] + [Object] + [を] + [Verb (te-form)] + [Target] + [に] + [Object] + [を] + [Verb (past tense)]\n- **Kanji**: 彼はペンを使ってノートに書きました。\n- **Hiragana**: かれはぺんをつかってのーとにかきました。\n- **English Translation**: He used a pen to write in the notebook."", ""sentence_pattern_kanji"": ""彼はペンを使ってノートに書きました。"", ""sentence_pattern_hiragana"": ""かれはぺんをつかってのーとにかきました。"", ""sentence_pattern_english"": ""He used a pen to write in the notebook."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that the structure of the sentence often follows a pattern of using a tool or method (like a match) to perform an action (like lighting a candle). This helps clarify the relationship between the objects and actions."", ""common_mistake"": ""Beginners might confuse the use of を and に. Remember that を marks the direct object of the verb (what is being acted upon), while に indicates the target or direction of the action."", ""alternative_expression"": {""kanji"": ""私はマッチを使ってキャンドルに火を灯しました。"", ""hiragana"": ""わたしはまっちをつかってきゃんどるにひをともしました。"", ""english"": ""I used a match to light the candle.""}, ""new_words_in_alternative"": [{""word"": ""灯しました"", ""reading"": ""ともしました"", ""meaning"": ""lit"", ""description"": ""Verb, past tense""}]}}",Vocab,9,matchstick,,私はマッチを使ってキャンドルに火をつけました。,
N5,,,声,こえ,Noun,Her voice is very beautiful.,"{""vocabulary"": [{""word"": ""の"", ""reading"": ""の"", ""meaning"": ""[Possessive particle]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""声"", ""reading"": ""こえ"", ""meaning"": ""voice"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""とても"", ""reading"": ""とても"", ""meaning"": ""very"", ""role"": ""Adverb"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""きれい"", ""reading"": ""きれい"", ""meaning"": ""beautiful"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""[Polite ending particle]"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes the quality of a person's voice, specifically stating that it is beautiful. It emphasizes the speaker's admiration for her voice."", ""steps"": [""**彼女** - Refers to the subject, meaning \""she\"" or \""her.\"""", ""**の** - Indicates possession, linking \""彼女\"" (her) to \""声\"" (voice), meaning \""her voice.\"""", ""**声** - The noun that is being described."", ""**は** - Marks \""声\"" as the topic of the sentence."", ""**とても** - An adverb that intensifies the adjective, meaning \""very.\"""", ""**きれい** - The adjective describing the quality of the voice."", ""**です** - A polite ending that functions similarly to \""is\"" in English.""], ""sentence_pattern"": ""- [Subject/Topic] + [の] + [Noun] + [は] + [Adverb] + [Adjective] + [です]\n- **Kanji**: 彼女の声はとてもきれいです。\n- **Hiragana**: かのじょのこえはとてもきれいです。\n- **English Translation**: Her voice is very beautiful."", ""sentence_pattern_kanji"": ""彼女の声はとてもきれいです。"", ""sentence_pattern_hiragana"": ""かのじょのこえはとてもきれいです。"", ""sentence_pattern_english"": ""Her voice is very beautiful."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that の is used to indicate possession, linking the subject to the noun. In this case, it connects \""彼女\"" (her) to \""声\"" (voice), making it clear that the voice belongs to her."", ""common_mistake"": ""Beginners often confuse the use of は and が. In this context, は is used to mark the topic of the sentence (the voice), while が is typically used for the subject of a sentence."", ""alternative_expression"": {""kanji"": ""彼女の声は美しいです。"", ""hiragana"": ""かのじょのこえはうつくしいです。"", ""english"": ""Her voice is beautiful.""}, ""new_words_in_alternative"": [{""word"": ""美しい"", ""reading"": ""うつくしい"", ""meaning"": ""beautiful"", ""description"": ""Adjective""}]}}",Vocab,9,voice,,彼女の声はとてもきれいです。,
N5,,,体,からだ,Noun,My body is healthy.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""の"", ""reading"": ""の"", ""meaning"": ""[Possessive particle]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""体"", ""reading"": ""からだ"", ""meaning"": ""body"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""元気"", ""reading"": ""げんき"", ""meaning"": ""healthy"", ""role"": ""Noun/Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses that the speaker's body is in a healthy condition. It conveys a positive state regarding the speaker's physical well-being."", ""steps"": [""**私** - Refers to the speaker, “I.”"", ""**の** - Indicates possession, linking “私” (I) to “体” (body), meaning “my body.”"", ""**体** - The subject of the sentence, meaning “body.”"", ""**は** - Marks “体” as the topic of the sentence."", ""**元気** - Describes the state of the body, meaning “healthy.”"", ""**です** - A polite ending that functions as the verb “is,” affirming the state of being.""], ""sentence_pattern"": ""- [Subject (Possessive)] + [は] + [State/Condition] + [です]\n- **Kanji**: 彼の犬は元気です。\n- **Hiragana**: かれのいぬはげんきです。\n- **English Translation**: His dog is healthy."", ""sentence_pattern_kanji"": ""彼の犬は元気です。"", ""sentence_pattern_hiragana"": ""かれのいぬはげんきです。"", ""sentence_pattern_english"": ""His dog is healthy."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that の indicates possession, so 私の means “my.” This is a common structure in Japanese to show ownership."", ""common_mistake"": ""Beginners often confuse は with が. In this context, は is used to mark the topic (体), while が is typically used to emphasize the subject or introduce new information."", ""alternative_expression"": {""kanji"": ""私の体は健康です。"", ""hiragana"": ""わたしのからだはけんこうです。"", ""english"": ""My body is in good health.""}, ""new_words_in_alternative"": [{""word"": ""健康"", ""reading"": ""けんこう"", ""meaning"": ""health"", ""description"": ""Noun""}]}}",Vocab,9,body; health,,私の体は元気です。,
N5,,,目,め,Noun,My eyes are big.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""の"", ""reading"": ""の"", ""meaning"": ""[Possessive particle]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""目"", ""reading"": ""め"", ""meaning"": ""eyes"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""大きい"", ""reading"": ""おおきい"", ""meaning"": ""big"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""[Polite ending particle]"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes the speaker's eyes, stating that they are big. It conveys a personal characteristic in a polite manner."", ""steps"": [""**私** - Refers to the speaker, meaning \""I.\"""", ""**の** - Indicates possession, linking \""I\"" to \""eyes,\"" making it \""my eyes.\"""", ""**目** - The noun meaning \""eyes,\"" which is the subject of the sentence."", ""**は** - Marks \""目\"" as the topic of the sentence."", ""**大きい** - The adjective describing the size of the eyes, meaning \""big.\"""", ""**です** - A polite ending particle that adds formality to the sentence.""], ""sentence_pattern"": ""- [Topic] + [は] + [Adjective] + [です]\n- **Kanji**: 彼の犬はかわいいです。\n- **Hiragana**: かれのいぬはかわいいです。\n- **English Translation**: His dog is cute."", ""sentence_pattern_kanji"": ""彼の犬はかわいいです。"", ""sentence_pattern_hiragana"": ""かれのいぬはかわいいです。"", ""sentence_pattern_english"": ""His dog is cute."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that の is used to indicate possession, similar to the English \""’s.\"" So, 私の means \""my.\"""", ""common_mistake"": ""Beginners often confuse the use of は and が. In this context, は is used to mark the topic (the eyes), while が is typically used for the subject of a sentence."", ""alternative_expression"": {""kanji"": ""私の目は大きい。"", ""hiragana"": ""わたしのめはおおきい。"", ""english"": ""My eyes are big.""}, ""new_words_in_alternative"": []}}",Vocab,9,eye,,私の目は大きいです。,
N5,,,つまらない,つまらない,I-adjective (keiyoushi),This movie is boring.,"{""vocabulary"": [{""word"": ""この"", ""reading"": ""この"", ""meaning"": ""this"", ""role"": ""Demonstrative adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""映画"", ""reading"": ""えいが"", ""meaning"": ""movie"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""つまらない"", ""reading"": ""つまらない"", ""meaning"": ""boring"", ""role"": ""Adjective, i-adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""[Polite ending particle]"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses the speaker's opinion about a specific movie, indicating that they find it uninteresting or dull. It is a straightforward statement about the movie's quality."", ""steps"": [""**この** - Specifies which movie is being referred to, indicating it is close to the speaker."", ""**映画** - The subject of the sentence, meaning \""movie.\"""", ""**は** - Marks “映画” as the topic of the sentence."", ""**つまらない** - The i-adjective that describes the movie as boring."", ""**です** - A polite ending that adds formality to the statement.""], ""sentence_pattern"": ""- [Demonstrative] + [Noun] + [は] + [Adjective] + [です]\n- **Kanji**: その映画は面白いです。\n- **Hiragana**: そのえいがはおもしろいです。\n- **English Translation**: That movie is interesting."", ""sentence_pattern_kanji"": ""その映画は面白いです。"", ""sentence_pattern_hiragana"": ""そのえいがはおもしろいです。"", ""sentence_pattern_english"": ""That movie is interesting."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that です is used to make sentences polite. It is often added at the end of sentences to show respect or formality."", ""common_mistake"": ""Beginners sometimes confuse the use of は and が. In this context, は is used to indicate the topic (the movie), while が is typically used to mark the subject of a sentence."", ""alternative_expression"": {""kanji"": ""この映画は面白くないです。"", ""hiragana"": ""このえいがはおもしろくないです。"", ""english"": ""This movie is not interesting.""}, ""new_words_in_alternative"": [{""word"": ""面白くない"", ""reading"": ""おもしろくない"", ""meaning"": ""not interesting"", ""description"": ""Adjective, negative form""}]}}",Vocab,9,boring; dull; uninteresting,,この映画はつまらないです。,
N5,,,鳥,とり,Noun,I like birds.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""鳥"", ""reading"": ""とり"", ""meaning"": ""bird"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""が"", ""reading"": ""が"", ""meaning"": ""[Subject Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""好き"", ""reading"": ""すき"", ""meaning"": ""like"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""[Polite ending particle]"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses the speaker's personal preference, indicating that they have a fondness for birds. It is a simple statement about likes and dislikes."", ""steps"": [""**私** - Refers to the speaker, marking them as the topic of the sentence."", ""**は** - Marks “私” as the topic of the sentence."", ""**鳥** - The subject of the liking, which is “birds.”"", ""**が** - Marks “鳥” as the subject of the verb “好き.”"", ""**好き** - An adjective that expresses the feeling of liking or fondness."", ""**です** - A polite ending that makes the sentence more formal.""], ""sentence_pattern"": ""- [Topic] + [は] + [Subject] + [が] + [Adjective] + [です]\n- **Kanji**: 彼は猫が好きです。\n- **Hiragana**: かれはねこがすきです。\n- **English Translation**: He likes cats."", ""sentence_pattern_kanji"": ""彼は猫が好きです。"", ""sentence_pattern_hiragana"": ""かれはねこがすきです。"", ""sentence_pattern_english"": ""He likes cats."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, while が marks the subject. This distinction helps clarify who or what you are talking about."", ""common_mistake"": ""Beginners often confuse the use of は and が. Use は to introduce the topic (what you are talking about) and が to specify the subject (what is being described or liked)."", ""alternative_expression"": {""kanji"": ""私は鳥が好きだ。"", ""hiragana"": ""わたしはとりがすきだ。"", ""english"": ""I like birds. (casual)""}, ""new_words_in_alternative"": [{""word"": ""だ"", ""reading"": ""だ"", ""meaning"": ""[Casual ending particle]"", ""description"": ""Copula""}]}}",Vocab,9,bird (including chicken),,私は鳥が好きです。,
N5,,,セーター,セーター,Noun,I wear a sweater in winter.,"{""vocabulary"": [{""word"": ""冬"", ""reading"": ""ふゆ"", ""meaning"": ""winter"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""に"", ""reading"": ""に"", ""meaning"": ""[Time/Location Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""セーター"", ""reading"": ""せーたー"", ""meaning"": ""sweater"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""着ます"", ""reading"": ""きます"", ""meaning"": ""wear"", ""role"": ""Verb, polite form"", ""components"": [{""part"": ""着る"", ""reading"": ""きる"", ""meaning"": ""to wear"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses a habitual action where the speaker indicates that they wear a sweater during the winter season. It provides a clear seasonal context for the action."", ""steps"": [""**冬** - Refers to the season of winter."", ""**に** - Indicates the time when the action occurs, meaning “in.”"", ""**セーター** - Specifies the object being worn, which is a sweater."", ""**を** - Marks “セーター” as the direct object of the verb."", ""**着ます** - The polite form of the verb “着る,” indicating the action of wearing.""], ""sentence_pattern"": ""- [Time/Season] + [に] + [Object] + [を] + [Verb (polite form)]\n- **Kanji**: 彼は夏にTシャツを着ます。\n- **Hiragana**: かれはなつにティーシャツをきます。\n- **English Translation**: He wears a T-shirt in summer."", ""sentence_pattern_kanji"": ""彼は夏にTシャツを着ます。"", ""sentence_pattern_hiragana"": ""かれはなつにティーシャツをきます。"", ""sentence_pattern_english"": ""He wears a T-shirt in summer."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that に indicates the time or place of the action, while を marks the object of the verb. This structure helps clarify when and what you are talking about."", ""common_mistake"": ""Beginners often confuse に with で. Remember that に is used for time or direction, while で is used to indicate the location where an action takes place."", ""alternative_expression"": {""kanji"": ""冬にセーターを着る。"", ""hiragana"": ""ふゆにせーたーをきる。"", ""english"": ""I wear a sweater in winter. (casual form)""}, ""new_words_in_alternative"": [{""word"": ""着る"", ""reading"": ""きる"", ""meaning"": ""to wear"", ""description"": ""Verb""}]}}",Vocab,9,sweater,,冬にセーターを着ます。,
